Date,Confirmed,Recovered,Deceased,Active,Total Confirmed,Total Recovered,Total Deceased
2020-03-14,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0
2020-03-18,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0
2020-03-20,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0,0,0
2020-03-23,0,0,0,0,0,0,0
2020-03-24,0,0,0,0,0,0,0
2020-03-25,0,0,0,0,0,0,0
2020-03-26,0,0,0,0,0,0,0
2020-03-27,0,0,0,0,0,0,0
2020-03-28,0,0,0,0,0,0,0
2020-03-29,0,0,0,0,0,0,0
2020-03-30,0,0,0,0,0,0,0
2020-03-31,0,0,0,0,0,0,0
2020-04-01,0,0,0,0,0,0,0
2020-04-02,0,0,0,0,0,0,0
2020-04-03,0,0,0,0,0,0,0
2020-04-04,0,0,0,0,0,0,0
2020-04-05,0,0,0,0,0,0,0
2020-04-06,1,0,0,1,1,0,0
2020-04-07,0,0,0,1,1,0,0
2020-04-08,0,0,0,1,1,0,0
2020-04-09,0,0,0,1,1,0,0
2020-04-10,1,0,0,2,2,0,0
2020-04-11,0,0,0,2,2,0,0
2020-04-12,0,0,0,2,2,0,0
2020-04-13,0,0,0,2,2,0,0
2020-04-14,0,0,0,2,2,0,0
2020-04-15,0,1,0,1,2,1,0
2020-04-16,0,0,0,1,2,1,0
2020-04-17,0,0,0,1,2,1,0
2020-04-18,0,0,0,1,2,1,0
2020-04-19,0,0,0,1,2,1,0
2020-04-20,0,0,0,1,2,1,0
2020-04-21,0,0,0,1,2,1,0
2020-04-22,0,0,0,1,2,1,0
2020-04-23,0,1,0,0,2,2,0
2020-04-24,0,0,0,0,2,2,0
2020-04-25,0,0,0,0,2,2,0
2020-04-26,0,0,0,0,2,2,0
2020-04-27,0,0,0,0,2,2,0
2020-04-28,0,0,0,0,2,2,0
2020-04-29,0,0,0,0,2,2,0
2020-04-30,1,0,0,1,3,2,0
2020-05-01,0,0,0,1,3,2,0
2020-05-02,2,0,0,3,5,2,0
2020-05-03,12,0,0,15,17,2,0
2020-05-04,13,0,0,28,30,2,0
2020-05-05,13,0,0,41,43,2,0
2020-05-06,22,0,0,63,65,2,0
2020-05-07,24,0,0,87,89,2,0
2020-05-08,30,0,0,117,119,2,0
2020-05-09,17,0,0,134,136,2,0
2020-05-10,16,0,0,150,152,2,0
2020-05-11,0,0,0,150,152,2,0
2020-05-12,2,0,0,152,154,2,0
2020-05-13,1,0,0,153,155,2,0
2020-05-14,1,27,0,127,156,29,0
2020-05-15,0,13,0,114,156,42,0
2020-05-16,11,22,0,103,167,64,0
2020-05-17,-2,21,0,80,165,85,0
2020-05-18,0,4,0,76,165,89,0
2020-05-19,8,27,0,57,173,116,0
2020-05-20,0,0,0,57,173,116,0
2020-05-21,2,32,0,27,175,148,0
2020-05-22,0,4,0,23,175,152,0
2020-05-23,16,0,0,39,191,152,0
2020-05-24,3,13,0,29,194,165,0
2020-05-25,4,0,0,33,198,165,0
2020-05-26,34,0,0,67,232,165,0
2020-05-27,10,0,0,77,242,165,0
2020-05-28,2,2,0,77,244,167,0
2020-05-29,10,0,0,87,254,167,0
2020-05-30,17,5,0,99,271,172,0
2020-05-31,45,1,0,143,316,173,0
2020-06-01,107,0,0,250,423,173,0
2020-06-02,48,0,0,298,471,173,0
2020-06-03,151,0,0,449,622,173,0
2020-06-04,24,0,0,473,646,173,0
2020-06-05,48,0,0,521,694,173,0
2020-06-06,55,0,0,576,749,173,0
